video,image,group_2,group_3,group_4,group_original,dataset
2020-09-24-2,969903371s702ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328258s701ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325862s801ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970329098s707ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905510s192ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325964s803ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326282s788ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970328220s209ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328997s706ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326717s789ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325584s790ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904817s166ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328900s709ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902245s256ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904936s185ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970326602s807ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325664s804ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-3,970328877s686ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904895s177ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905074s189ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970327003s226ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902150s228ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325851s790ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325991s797ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902123s235ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904920s169ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326216s788ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328415s691ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326036s809ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588217s271ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325718s791ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325755s795ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325714s787ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905438s186ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328982s691ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905303s185ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326842s199ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326539s811ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329203s712ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904911s193ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904946s195ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328189s211ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970326304s810ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328778s687ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328428s704ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905014s196ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326123s795ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970326422s794ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326846s203ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588210s264ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326461s800ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902705s249ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588143s263ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328722s698ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325988s794ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328920s696ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902300s245ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969901953s231ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869377s729ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325824s797ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904924s173ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328710s686ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964869141s726ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326197s803ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328259s702ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905293s175ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905488s170ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901866s245ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902514s259ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868815s701ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905406s188ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328941s717ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328820s696ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328759s701ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970328214s203ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902344s255ms.jpg,1.0,2.0,2.0,3.0,train
2020-07-28-06-01-11,964869322s707ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969903209s253ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328620s696ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969904778s194ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-1,969902071s249ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326129s801ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904793s175ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969901795s240ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326316s788ms.jpg,1.0,1.0,2.0,2.0,train
2020-07-28-06-01-11,964868893s712ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905520s168ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902807s251ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-2,970326811s201ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328781s690ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328567s710ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902417s228ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326459s798ms.jpg,0.0,1.0,1.0,1.0,train
2020-07-28-06-01-11,964869481s699ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325592s798ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326150s789ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902020s232ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328595s704ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905495s177ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325669s809ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-3,969904789s171ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964868875s727ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969901943s255ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325776s782ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328980s689ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902151s229ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901862s241ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588245s265ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326360s799ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588333s253ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329190s699ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325948s787ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326460s799ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328695s704ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902194s239ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905398s180ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326407s813ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869559s711ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902293s238ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902833s244ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902422s233ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328704s713ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969901816s228ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969901900s245ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902473s251ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325671s811ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902016s228ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328905s714ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969904972s187ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329141s716ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902230s242ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329029s705ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902156s234ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905486s168ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328756s699ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326081s787ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-3,969905115s164ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902630s241ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970329205s714ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328865s707ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969901834s246ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902970s247ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329118s693ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902157s235ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328927s703ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-1,969903001s245ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326482s787ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902987s231ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328396s706ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901908s253ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588320s273ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325853s792ms.jpg,1.0,2.0,2.0,3.0,train
2020-07-28-06-01-11,964868568s721ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326405s811ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325724s797ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970329164s706ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328492s701ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325665s805ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588413s266ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902325s236ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902621s232ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325504s810ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588130s250ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326970s227ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905484s166ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901988s233ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326597s802ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328750s693ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969904934s183ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905138s187ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970326084s790ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326394s800ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326673s812ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325608s781ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905092s174ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325838s811ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325943s782ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969901824s236ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905025s174ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328316s692ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588424s244ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-24-1,969901968s246ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329031s707ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902898s242ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902602s246ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902778s256ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970327037s227ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329163s705ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328357s700ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328888s697ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902225s237ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-2,969903478s708ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588284s271ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-23-VIRB0008,969832376s638ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-3,969905218s167ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905280s195ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325526s799ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325648s788ms.jpg,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588456s243ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905481s196ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970326958s215ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325545s785ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326056s795ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326951s208ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325625s798ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868738s724ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328609s685ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328637s713ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969904836s185ms.jpg,0.0,0.0,0.0,0.0,train
2020-10-02-10-17-05-3,970588453s273ms.jpg,1.0,2.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588188s242ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969901867s246ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902772s250ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964869344s729ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905063s178ms.jpg,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588120s274ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325727s800ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902346s257ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326805s229ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328970s712ms.jpg,0.0,1.0,1.0,2.0,train
2020-10-02-10-17-05-3,970588230s250ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868981s700ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-2,970327018s208ms.jpg,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588221s241ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328422s698ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869531s716ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325781s787ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326028s801ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325553s793ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905062s177ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969904885s167ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-24-3,969905086s168ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902468s246ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328430s706ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328446s689ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868878s697ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902202s247ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328267s710ms.jpg,0.0,0.0,1.0,1.0,train
2020-07-28-06-01-11,964868894s713ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325921s794ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902992s236ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329075s717ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902523s234ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326961s218ms.jpg,1.0,1.0,2.0,3.0,train
2020-10-02-10-17-05-3,970588457s244ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325787s793ms.jpg,1.0,1.0,2.0,2.0,train
2020-09-29-09-46-42-1,970325507s813ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328618s694ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902212s257ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588332s252ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969901822s234ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325823s796ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325959s798ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325974s813ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-3,969905267s182ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325800s806ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328296s706ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-24-1,969902923s234ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588447s267ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-1,970325855s794ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328260s703ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-3,970328956s698ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326678s783ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902278s256ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970329138s713ms.jpg,0.0,0.0,0.0,0.0,train
2020-07-28-06-01-11,964869130s715ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969905137s186ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-24-1,969902505s250ms.jpg,0.0,0.0,0.0,1.0,train
2020-10-02-10-17-05-3,970588315s268ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904859s175ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-1,970326070s809ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326163s802ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328947s689ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328481s690ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970326234s806ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902999s243ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902275s253ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326672s811ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969903011s255ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902175s253ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-2,970326870s227ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328393s703ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868737s723ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905318s166ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326165s804ms.jpg,1.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326382s788ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326305s811ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-3,969905498s180ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-1,970325738s811ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-3,970328801s710ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902377s255ms.jpg,1.0,2.0,2.0,3.0,train
2020-07-28-06-01-11,964868666s719ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-29-09-46-42-2,970326865s222ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325686s792ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970325624s797ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969904854s170ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970326859s216ms.jpg,1.0,2.0,3.0,3.0,train
2020-10-02-10-17-05-3,970588193s247ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-1,969902193s238ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902593s237ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-2,970328145s201ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-3,969905232s180ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970325630s803ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328591s700ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902306s251ms.jpg,1.0,1.0,2.0,3.0,train
2020-09-24-1,969902689s233ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-24-3,969905310s192ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-24-3,969904762s178ms.jpg,0.0,1.0,1.0,2.0,train
2020-09-29-09-46-42-1,970326298s804ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902739s250ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970329310s685ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-3,970329301s710ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964869602s720ms.jpg,1.0,2.0,3.0,3.0,train
2020-09-29-09-46-42-2,970327017s207ms.jpg,1.0,2.0,2.0,3.0,train
2020-09-29-09-46-42-3,970328673s716ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-29-09-46-42-1,970326217s789ms.jpg,0.0,1.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588393s246ms.jpg,0.0,0.0,0.0,1.0,train
2020-07-28-06-01-11,964868779s698ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-3,970328402s712ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902040s252ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-29-09-46-42-1,970325741s780ms.jpg,0.0,0.0,0.0,1.0,train
2020-09-29-09-46-42-1,970326389s795ms.jpg,0.0,1.0,1.0,1.0,train
2020-09-24-1,969902773s251ms.jpg,0.0,0.0,1.0,1.0,train
2020-09-24-1,969902264s242ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-24-1,969902152s230ms.jpg,0.0,0.0,0.0,0.0,train
2020-09-29-09-46-42-3,970328312s688ms.jpg,0.0,0.0,1.0,1.0,train
2020-10-02-10-17-05-3,970588135s255ms.jpg,0.0,0.0,1.0,1.0,train
